,Unnamed: 0,Route,Unnamed: 2,Conc,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Excipients
144,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,MODIFIED CORN STARCH (1-OCTENYL SUCCINIC ANHYDRIDE) (UNII: 461P5CJN6T), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,SODIUM STARCH GLYCOLATE TYPE A CORN (UNII: AG9B65PV6B), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,"POLYETHYLENE GLYCOL, UNSPECIFIED (UNII: 3WJQ0SDW1A)", ,,,"10 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;14 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BLISTER PACK; Type 0: Not a Combination Product;14 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;20 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;20 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","cellulose, microcrystalline ,hypromellose, unspecified ,magnesium stearate ,modified corn starch  ,silicon dioxide ,sodium starch glycolate type a corn ,starch, corn "
145,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,,,,,,,,,,,,,,,,,,,,,"10 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;20 in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;",
146,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,"2.5 mL in 1 BOTTLE, DROPPER; Type 0: Not a Combination Product;5 mL in 1 BOTTLE, DROPPER; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
147,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,1 in 1 CARTON;5 mL in 1 BOTTLE; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
148,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,30 in 1 BLISTER PACK;,"cellulose, microcrystalline ,hypromellose 2910  ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
149,HUMAN PRESCRIPTION DRUG,ORAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),500 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,HYPROMELLOSE 2910 (5 MPA.S) (UNII: R75537T0T4), ,magnesium stearate (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,polyethylene glycol 400 (UNII: B697894SGQ), ,SODIUM STARCH GLYCOLATE TYPE A POTATO (UNII: 5856J3G2A2), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,titanium dioxide (UNII: 15FIX9V2JP), ,,,,,20 in 1 BLISTER PACK;,"cellulose, microcrystalline ,hypromellose 2910  ,sodium starch glycolate type a potato ,starch, corn ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
150,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,"2.5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
151,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,"1 in 1 CARTON;2.5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
152,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,10 mL in 1 BOX; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
153,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,5 mL in 1 BOX; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
154,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;1 in 1 CARTON;10 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
155,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,ciprofloxacin hydrochloride (UNII: 4BA73M5E37) (ciprofloxacin - UNII:5E8K9I0O4U),3.5 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,sodium acetate (UNII: 4550K0SC9B), ,acetic acid (UNII: Q40Q9N063P), ,mannitol (UNII: 3OWL53L36A), ,edetate disodium (UNII: 7FLD91C86K), ,water (UNII: 059QF0KO0R), ,,,,,,,,,"2.5 mL in 1 BOTTLE, PLASTIC;5 mL in 1 BOTTLE, PLASTIC;10 mL in 1 BOTTLE, PLASTIC;","benzalkonium chloride ,acetic acid ,edetate disodium ,mannitol ,sodium acetate ,water "
156,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3.5 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,WATER (UNII: 059QF0KO0R), ,,,,,"5 mL in 1 BOTTLE, PLASTIC;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,sodium hydroxide "
157,HUMAN PRESCRIPTION DRUG,ORAL,Ciprofloxacin Hydrochloride (UNII: 4BA73M5E37) (ciprofloxacin - UNII:5E8K9I0O4U),500 mg,silicon dioxide (UNII: ETJ7Z6XBU4), ,Hypromelloses (UNII: 3NXW29V3WO), ,Magnesium Stearate (UNII: 70097M6I30), ,"Cellulose, Microcrystalline (UNII: OP1R32D61U)", ,Polyethylene Glycol 400 (UNII: B697894SGQ), ,,,,,,,,,,,"20 in 1 BOTTLE, PLASTIC;","cellulose, microcrystalline ,hypromelloses ,magnesium stearate ,polyethylene glycol 400 ,silicon dioxide "
158,HUMAN PRESCRIPTION DRUG,INTRAVENOUS,Ciprofloxacin (UNII: 5E8K9I0O4U) (Ciprofloxacin - UNII:5E8K9I0O4U),10 mg  in 1 mL,Lactic Acid (UNII: 33X04XA5AT), ,Hydrochloric Acid (UNII: QTT17582CB), ,,,,,,,,,,,,,,,,,20 mL in 1 VIAL;,"hydrochloric acid ,lactic acid "
159,HUMAN PRESCRIPTION DRUG,INTRAVENOUS,CIPROFLOXACIN (UNII: 5E8K9I0O4U) (CIPROFLOXACIN - UNII:5E8K9I0O4U),400 mg  in 40 mL,LACTIC ACID (UNII: 33X04XA5AT), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,,,1 in 1 CARTON;40 mL in 1 VIAL;,"hydrochloric acid ,lactic acid ,water "
160,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;2.5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
161,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
162,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,EDETATE DISODIUM (UNII: 7FLD91C86K), ,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,5 mL in 1 BOTTLE; Type 0: Not a Combination Product;25 mL in 1 BOTTLE; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
163,HUMAN PRESCRIPTION DRUG,TOPICAL,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3.5 mg,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,ACETIC ACID (UNII: Q40Q9N063P), ,WATER (UNII: 059QF0KO0R), ,,,,,,,,,1 in 1 BOTTLE;,"acetic acid ,benzalkonium chloride ,edetate disodium ,mannitol ,sodium acetate ,water "
164,HUMAN PRESCRIPTION DRUG,"OPHTHALMIC, TOPICAL",CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,MANNITOL (UNII: 3OWL53L36A), ,WATER (UNII: 059QF0KO0R), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, DROPPER;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,water "
165,HUMAN PRESCRIPTION DRUG,"OPHTHALMIC, TOPICAL",CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,MANNITOL (UNII: 3OWL53L36A), ,WATER (UNII: 059QF0KO0R), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,,,,,"1 in 1 CARTON;10 mL in 1 BOTTLE, DROPPER; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,water "
166,HUMAN PRESCRIPTION DRUG,"OPHTHALMIC, TOPICAL",CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,MANNITOL (UNII: 3OWL53L36A), ,WATER (UNII: 059QF0KO0R), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,,,,,"1 in 1 CARTON;2.5 mL in 1 BOTTLE, DROPPER;1 in 1 CARTON;5 mL in 1 BOTTLE, DROPPER;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,water "
167,HUMAN PRESCRIPTION DRUG,"OPHTHALMIC, TOPICAL",CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,MANNITOL (UNII: 3OWL53L36A), ,WATER (UNII: 059QF0KO0R), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, DROPPER; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,water "
168,HUMAN PRESCRIPTION DRUG,"OPHTHALMIC, TOPICAL",CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,ACETIC ACID (UNII: Q40Q9N063P), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,MANNITOL (UNII: 3OWL53L36A), ,WATER (UNII: 059QF0KO0R), ,SODIUM ACETATE (UNII: 4550K0SC9B), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, DROPPER;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate ,water "
169,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;2.5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
170,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
171,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,5 mL in 1 BOTTLE; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
172,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,2.5 mL in 1 BOTTLE; Type 0: Not a Combination Product;,"acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
173,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
174,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
175,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
176,HUMAN PRESCRIPTION DRUG,OPHTHALMIC,CIPROFLOXACIN HYDROCHLORIDE (UNII: 4BA73M5E37) (CIPROFLOXACIN - UNII:5E8K9I0O4U),3 mg  in 1 mL,SODIUM ACETATE ANHYDROUS (UNII: NVG71ZZ7P0), ,ACETIC ACID (UNII: Q40Q9N063P), ,MANNITOL (UNII: 3OWL53L36A), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,BENZALKONIUM CHLORIDE (UNII: F5UM2KM3W7), ,SODIUM HYDROXIDE (UNII: 55X04QC32I), ,HYDROCHLORIC ACID (UNII: QTT17582CB), ,,,,,,,"1 in 1 CARTON;2.5 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;","acetic acid ,benzalkonium chloride ,edetate disodium ,hydrochloric acid ,mannitol ,sodium acetate anhydrous ,sodium hydroxide "
